mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,score_difference,total
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,Shoaib Malik,Mahmudullah,94,2,13.4,27,1,10,9,60,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,Shoaib Malik,Mahmudullah,94,3,13.5,27,2,10,9,60,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Mahmudullah,94,3,13.6,26,2,10,0,60,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Anwar Ali,95,3,14.1,27,2,10,1,59,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Anwar Ali,95,3,14.2,26,2,10,1,59,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Anwar Ali,96,3,14.2,27,2,10,1,58,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Anwar Ali,96,3,14.3,26,2,10,1,58,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Anwar Ali,97,3,14.4,27,2,11,1,57,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Anwar Ali,97,3,14.5,22,2,11,1,57,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Anwar Ali,98,3,14.6,23,2,11,2,56,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Mir Hamza,99,3,15.1,23,2,11,3,55,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Mir Hamza,105,3,15.2,29,2,17,3,49,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Mir Hamza,105,3,15.3,28,2,17,3,49,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Mir Hamza,106,3,15.4,29,2,18,3,48,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Mir Hamza,106,3,15.5,29,2,18,3,48,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Mir Hamza,110,3,15.6,33,1,18,7,44,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Anwar Ali,111,3,16.1,32,1,19,7,43,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Anwar Ali,115,3,16.2,35,1,19,11,39,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Anwar Ali,116,3,16.3,35,1,19,12,38,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Anwar Ali,116,3,16.4,35,1,19,12,38,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Anwar Ali,117,3,16.5,36,1,20,12,37,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Anwar Ali,118,3,16.6,33,1,20,13,36,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,TS Mills,119,3,17.1,33,1,20,14,35,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,TS Mills,120,3,17.1,34,1,20,14,34,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,TS Mills,121,3,17.2,34,1,21,14,33,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,TS Mills,122,3,17.3,34,1,21,15,32,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,TS Mills,123,3,17.4,35,1,22,15,31,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,TS Mills,124,3,17.5,36,1,22,16,30,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,TS Mills,125,3,17.6,36,1,23,16,29,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Anwar Ali,131,3,18.1,41,1,29,16,23,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,CH Gayle,Anwar Ali,131,4,18.2,37,2,29,16,23,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,RS Bopara,Anwar Ali,132,4,18.3,38,1,16,1,22,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Anwar Ali,132,4,18.4,38,1,16,1,22,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Anwar Ali,133,4,18.5,38,1,17,1,21,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,RS Bopara,Anwar Ali,133,5,18.6,38,2,17,1,21,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Mir Hamza,137,5,19.1,41,2,21,0,17,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Mir Hamza,143,5,19.2,47,2,27,0,11,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Mir Hamza,147,5,19.3,50,2,31,0,7,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Mir Hamza,147,5,19.4,50,2,31,0,7,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Mir Hamza,148,5,19.4,50,2,31,0,6,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,KA Pollard,Mir Hamza,148,6,19.5,49,3,31,0,6,154
1395,23/02/2017,Dubai International Cricket Stadium,Karachi Kings,Quetta Gladiators,Imad Wasim,Mir Hamza,154,6,19.6,49,3,6,0,0,154
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Tamim Iqbal,Sohail Tanvir,4,0,0.1,4,0,4,0,162,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Tamim Iqbal,Sohail Tanvir,5,0,0.2,5,0,5,0,161,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,5,0,0.3,5,0,5,0,161,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,5,0,0.4,5,0,5,0,161,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,5,0,0.5,5,0,5,0,161,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,5,0,0.6,5,0,5,0,161,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Tamim Iqbal,Aamer Yamin,6,0,1,6,0,5,0,160,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Tamim Iqbal,Aamer Yamin,6,1,1.1,6,1,5,0,160,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,10,1,1.2,10,1,4,0,156,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,10,1,1.3,10,1,4,0,156,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,10,1,1.4,10,1,4,0,156,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,10,1,1.5,10,1,4,0,156,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,10,1,1.6,10,1,4,0,156,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,14,1,2.1,14,1,4,4,152,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,14,1,2.2,14,1,4,4,152,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,14,1,2.3,14,1,4,4,152,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,16,1,2.4,16,1,6,4,150,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,20,1,2.5,20,1,6,4,146,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Sohail Tanvir,21,1,2.6,21,1,7,4,145,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Aamer Yamin,22,1,3.1,22,1,8,4,144,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,23,1,3.2,23,1,8,5,143,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Aamer Yamin,24,1,3.3,24,1,9,5,142,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,24,1,3.4,24,1,9,5,142,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,25,1,3.5,25,1,9,6,141,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Aamer Yamin,29,1,3.6,29,1,13,6,137,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,SP Narine,34,1,4,34,1,13,6,132,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,SP Narine,34,1,4.1,34,1,13,6,132,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,SP Narine,35,1,4.2,35,1,13,7,131,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,SP Narine,37,1,4.3,37,1,15,7,129,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,SP Narine,38,1,4.4,38,1,16,7,128,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,SP Narine,38,1,4.5,34,1,16,7,128,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,SP Narine,42,1,4.6,37,1,16,11,124,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Ghulam Mudassar,42,1,5.1,37,1,16,11,124,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Ghulam Mudassar,46,1,5.2,41,1,20,11,120,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Ghulam Mudassar,47,1,5.3,42,1,21,11,119,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Ghulam Mudassar,48,1,5.4,43,1,21,12,118,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Ghulam Mudassar,48,1,5.5,42,1,21,12,118,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Ghulam Mudassar,52,1,5.6,46,0,25,12,114,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,SP Narine,52,1,6.1,42,0,25,12,114,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,SP Narine,52,1,6.2,42,0,25,12,114,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,SP Narine,53,1,6.3,43,0,25,13,113,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,SP Narine,53,1,6.4,43,0,25,13,113,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,SP Narine,57,1,6.5,47,0,29,13,109,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,SP Narine,58,1,6.6,44,0,30,13,108,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,58,1,7.1,44,0,30,13,108,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,58,1,7.2,44,0,30,13,108,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,59,1,7.3,43,0,31,13,107,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Yasir Shah,59,1,7.4,39,0,31,13,107,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Mohammad Hafeez,Yasir Shah,59,2,7.5,38,1,31,13,107,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,Yasir Shah,61,2,7.6,39,1,31,2,105,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,GD Elliott,65,2,8.1,42,1,35,2,101,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,GD Elliott,66,2,8.2,42,1,36,2,100,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,GD Elliott,66,2,8.3,42,1,36,2,100,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,GD Elliott,67,2,8.4,42,1,36,3,99,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,GD Elliott,68,2,8.5,39,1,37,3,98,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,GD Elliott,68,2,8.6,34,1,37,3,98,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,72,2,9.1,38,1,41,3,94,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,74,2,9.2,39,1,43,3,92,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,76,2,9.3,39,1,45,3,90,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,77,2,9.4,39,1,46,3,89,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,Yasir Shah,78,2,9.5,40,1,46,4,88,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,78,2,9.6,36,1,46,4,88,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,GD Elliott,79,2,10.1,37,1,46,5,87,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,GD Elliott,80,2,10.2,34,1,47,5,86,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,GD Elliott,81,2,10.3,34,1,47,6,85,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,GD Elliott,85,2,10.4,37,1,51,6,81,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,GD Elliott,89,2,10.5,41,1,55,6,77,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,GD Elliott,91,2,10.6,39,1,57,6,75,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,Yasir Shah,91,2,11.1,39,1,57,6,75,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,Yasir Shah,92,2,11.2,40,1,57,7,74,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,93,2,11.3,40,1,58,7,73,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,Yasir Shah,93,2,11.4,40,1,58,7,73,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,Yasir Shah,94,2,11.5,37,1,58,8,72,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Kamran Akmal,Yasir Shah,94,3,11.6,36,2,58,8,72,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,SP Narine,95,3,12.1,37,2,9,0,71,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Shakib Al Hasan,SP Narine,95,3,12.2,37,2,9,0,71,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Shakib Al Hasan,SP Narine,95,3,12.3,36,2,9,0,71,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Shakib Al Hasan,SP Narine,96,3,12.4,37,2,9,1,70,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,MN Samuels,SP Narine,97,3,12.5,38,1,10,1,69,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Shakib Al Hasan,SP Narine,98,3,12.6,37,1,10,2,68,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Shakib Al Hasan,Yasir Shah,98,3,13.1,33,1,10,2,68,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Shakib Al Hasan,Yasir Shah,102,3,13.2,36,1,10,2,64,166
1396,24/02/2017,Dubai International Cricket Stadium,Peshawar Zalmi,Lahore Qalandars,Shakib Al Hasan,Yasir Shah,102,3,13.3,36,1,10,2,64,166
